price,amount,type
4521.28,25.01250000,0
4521.00,0.06000000,0
4520.99,0.02000000,0
4520.00,1.07392257,0
4519.07,0.50000000,0
4518.00,0.02175742,0
4517.33,0.03000000,0
4516.00,6.74100000,0
4515.00,0.12582200,0
4514.00,0.01000000,0
4512.50,0.00300000,0
4512.00,0.12350684,0
4511.12,0.91705424,0
4511.06,0.00177142,0
4511.00,0.01000000,0
4510.01,15.61419221,0
4510.00,18.82921871,0
4509.00,0.41404747,0
4507.67,1.00000000,0
4506.28,0.55331198,0
4505.55,5.00000000,0
4505.00,3.40995861,0
4504.66,4.76788355,0
4503.91,0.03000000,0
4502.50,0.00300000,0
4501.96,0.30000000,0
4501.13,0.43000000,0
4501.01,0.04841664,0
4501.00,4.10151278,0
4500.43,0.01000000,0
4500.10,0.02500000,0
4500.08,0.01000000,0
4500.05,0.10000000,0
4500.01,2.00000000,0
4500.00,99.59182588,0
4499.72,0.02549270,0
4499.56,0.00178140,0
4498.85,0.16035431,0
4498.76,25.01250000,0
4498.00,0.79042161,0
4497.00,3.00000000,0
4495.00,0.12000000,0
4491.00,10.00176799,0
4490.75,0.01000000,0
4490.00,0.35916659,0
4488.05,0.00178138,0
4487.54,25.01250000,0
4487.36,0.06000000,0
4487.27,0.01634847,0
4487.00,0.50000000,0
4486.90,0.24050458,0
4486.25,0.22222222,0
4485.00,42.01045916,0
4484.47,0.01290008,0
4483.99,0.01980989,0
4482.50,0.00300000,0
4482.00,0.00177154,0
4480.25,0.55000000,0
4480.00,1.03925306,0
4478.00,5.00000000,0
4477.81,0.01000000,0
4477.58,0.00200000,0
4476.55,0.00179136,0
4476.35,25.01250000,0
4476.00,0.05000000,0
4475.10,0.15000000,0
4475.00,0.40000000,0
4474.00,3.00000000,0
4473.00,0.00590961,0
4472.00,1.50000000,0
4471.00,0.06486245,0
4470.99,0.01000000,0
4470.80,0.00179135,0
4470.10,0.10280000,0
4470.00,5.06442842,0
4469.85,0.10000000,0
4469.00,0.01000000,0
4468.66,0.13439152,0
4467.00,0.03000000,0
4466.05,50.05000000,0
4465.19,25.01250000,0
4465.04,0.00179134,0
4465.00,2.58400000,0
4464.00,0.00177868,0
4462.50,0.00300000,0
4462.00,0.30000000,0
4461.00,0.10000000,0
4460.00,0.33802915,0
4459.29,0.00179133,0
4459.19,0.50000000,0
4459.00,0.05000000,0
4456.00,0.73258921,0
4455.00,0.02229204,0
4454.00,1.17870047,0
4453.88,0.01500000,0
4453.54,0.00180132,0
4452.50,0.00300000,0
4452.43,1.00000000,0
4452.22,2.40175482,0
4452.00,2.00719051,0
4451.14,0.44000000,0
4451.06,0.20000000,0
4451.00,3.10000000,0
4450.53,0.20253768,0
4450.00,4.15967399,0
4449.00,0.51573387,0
4448.40,5.00000000,0
4447.79,0.00180131,0
4447.00,0.24400000,0
4446.00,0.17178588,0
4445.00,0.08000112,0
4444.44,1.61949312,0
4444.00,0.63300000,0
4443.00,13.47012490,0
4442.50,0.00300000,0
4442.04,0.00180130,0
4442.02,50.06290000,0
4441.00,0.02800000,0
4440.01,0.47871660,0
4440.00,0.10806532,0
4439.00,0.05000000,0
4438.00,0.03382200,0
4437.00,0.01178951,0
4436.28,0.00180129,0
4435.00,0.55092897,0
4433.77,1.39822771,0
4432.00,0.10000000,0
4430.53,0.00181128,0
4430.24,0.00115114,0
4430.00,1.10808352,0
4429.00,0.17700000,0
4428.60,2.60000000,0
4428.00,0.00179314,0
4426.00,3.00000000,0
4425.00,0.00450621,0
4424.78,0.00181127,0
4423.12,0.06576826,0
4423.00,0.04000000,0
4422.50,0.00300000,0
4422.00,1.35000000,0
4421.72,47.82566410,0
4421.38,0.20000000,0
4420.00,4.33862615,0
4419.57,0.35751413,0
4419.03,0.00181126,0
4419.00,0.00179680,0
4418.25,9.33622233,0
4418.00,0.02800000,0
4416.00,0.70900000,0
4415.54,0.02786749,0
4415.47,0.10000000,0
4415.11,0.01000000,0
4413.27,0.00181125,0
4412.50,0.00300000,0
4412.00,1.06504324,0
4410.00,0.08416087,0
4408.00,0.04200000,0
4407.52,0.00182124,0
4406.12,0.20000000,0
4406.00,0.10000000,0
4403.00,0.24300000,0
4402.50,0.00300000,0
4402.00,3.00000000,0
4401.60,0.01452600,0
4401.43,1.00000000,0
4401.14,0.44000000,0
4401.00,0.45504204,0
4400.83,0.50000000,0
4400.54,0.20402951,0
4400.42,0.06648465,0
4400.00,29.23229423,0
4399.72,50.05000000,0
4399.00,0.22344317,0
4398.09,0.06184730,0
4398.02,0.50000000,0
4396.02,0.00182122,0
4396.00,0.50000000,0
4395.00,0.50000000,0
4392.00,0.00180784,0
4391.00,0.02000000,0
4390.00,0.56620739,0
4388.18,0.10000000,0
4388.00,1.17352265,0
4387.33,0.02800000,0
4386.84,0.10000000,0
4386.00,0.50000000,0
4385.83,0.09484408,0
4384.51,0.00182120,0
4383.00,0.00181155,0
4382.50,0.00300000,0
4380.00,0.51330199,0
4379.00,0.03000000,0
4378.34,0.02000000,0
4377.83,50.05000000,0
4377.26,0.01000000,0
4377.00,58.30995053,0
4376.13,0.01816462,0
4376.00,0.05000000,0
4375.00,3.26341162,0
4374.00,0.07181528,0
4373.01,0.00183118,0
4373.00,0.01377000,0
4371.10,2.00000000,0
4370.00,1.18227211,0
4368.00,0.04230000,0
4367.00,0.09000000,0
4366.00,0.79903462,0
4365.00,0.52374953,0
4364.00,0.03600000,0
4363.00,0.35000000,0
4362.54,0.01000000,0
4362.50,0.00500000,0
4361.50,0.00183116,0
4361.00,0.04182200,0
4360.81,0.15535875,0
4360.00,54.75453946,0
4358.98,0.33877765,0
4358.72,0.01000000,0
4358.64,0.34000000,0
4357.80,0.11182305,0
4357.42,0.40790881,0
4356.05,50.05000000,0
4356.00,51.01175199,0
4355.00,0.32000000,0
4354.00,0.56737712,0
4353.75,0.10310100,0
4352.99,1.00000000,0
4352.87,0.09998816,0
4352.50,0.00300000,0
4352.30,0.10166118,0
4351.13,0.43000000,0
4351.06,0.20000000,0
4351.00,1.32970916,0
4350.09,0.04068163,0
4350.00,47.99013749,0
4347.00,0.04640656,0
4346.00,1.17369109,0
4345.68,1.00000000,0
4345.08,0.01921023,0
4345.00,0.70000000,0
4344.00,0.50000000,0
4343.00,0.34000000,0
4342.50,0.00300000,0
4341.87,0.01000000,0
4341.00,4.40854302,0
4340.10,0.96609364,0
4340.00,0.00825115,0
4339.76,0.00305021,0
4338.50,0.00184112,0
4338.45,0.01680060,0
4338.00,0.00183035,0
4337.71,0.01000000,0
4336.66,0.01000000,0
4334.38,50.05000000,0
4333.11,1.00000000,0
4331.00,0.05200000,0
4330.00,0.63327021,0
4329.00,0.00183415,0
4328.51,0.00117819,0
4327.16,23.29415516,0
4326.99,0.00185110,0
4325.00,1.00000000,0
4324.89,0.00117918,0
4324.16,0.01000000,0
4323.00,0.05750565,0
4322.50,0.00300000,0
4321.90,0.13889068,0
4320.00,1.08630334,0
4319.00,0.50000000,0
4318.00,0.50000000,0
4315.49,0.00185108,0
4313.00,0.03300000,0
4312.82,50.05000000,0
4311.13,0.45739193,0
4311.00,0.58584181,0
4310.00,0.01666813,0
4309.52,0.25000000,0
4307.88,0.10000000,0
4307.00,0.01000000,0
4306.00,0.01000000,0
4305.00,0.20000000,0
4304.47,0.00500000,0
4304.03,0.00554190,0
4303.98,0.00186106,0
4302.50,0.00300000,0
4302.00,0.13184566,0
4301.18,0.38000000,0
4301.10,0.10000000,0
4301.02,12.00000000,0
4301.01,0.10000000,0
4301.00,26.30000000,0
4300.99,0.47000857,0
4300.51,2.21740000,0
4300.16,0.14192263,0
4300.03,0.01018100,0
4300.01,0.20000000,0
4300.00,12.35966177,0
4299.00,0.01200000,0
4298.20,5.00000000,0
4298.00,0.29231755,0
4296.00,0.01000000,0
4295.75,0.06184950,0
4295.73,0.50000000,0
4294.05,0.00582200,0
4293.00,0.09184953,0
4292.48,0.00186104,0
4291.84,0.05643733,0
4291.36,50.05000000,0
4291.00,0.02000000,0
4290.00,6.25318881,0
4288.36,0.11000000,0
4288.00,2.02800000,0
4287.00,0.07200000,0
4285.00,6.02100695,0
4284.98,0.00232205,0
4284.93,0.46505500,0
4284.00,0.05167542,0
4283.96,0.02802263,0
4283.05,0.07000000,0
4283.00,0.03000000,0
4282.50,0.00300000,0
4281.00,0.88854006,0
4280.97,0.00187102,0
4280.66,1.00000000,0
4280.24,0.00232463,0
4280.01,0.07500000,0
4280.00,6.50836682,0
4279.30,0.00232514,0
4277.00,8.86718987,0
4276.61,0.11808231,0
4276.00,0.10000000,0
4275.13,0.50000000,0
4275.00,0.00366732,0
4274.24,0.00232789,0
4273.23,0.44733843,0
4273.00,1.46661443,0
4272.99,0.14526868,0
4272.00,0.15353487,0
4271.22,0.00232954,0
4270.99,0.00232966,0
4270.49,0.00232994,0
4270.29,0.10000000,0
4270.01,50.05000000,0
4270.00,1.38838642,0
4269.76,0.02590000,0
4269.47,0.00187100,0
4268.80,0.01000000,0
4268.44,0.00233106,0
4268.38,0.00233109,0
4268.00,0.51000000,0
4266.45,0.00233214,0
4266.01,0.01086585,0
4266.00,5.00186124,0
4265.00,0.20000000,0
4264.00,0.04400000,0
4263.00,0.06250000,0
4262.50,0.00300000,0
4262.37,0.00233437,0
4262.11,0.19000000,0
4261.73,0.00233473,0
4261.00,0.10000000,0
4260.74,0.00233527,0
4260.73,0.00233528,0
4260.00,0.60840610,0
4259.00,0.00470527,0
4258.85,0.00233630,0
4257.96,0.00188098,0
4257.00,0.00186517,0
4256.00,0.35000000,0
4255.88,0.00233793,0
4255.10,0.00701508,0
4255.09,0.00233837,0
4255.08,0.00233837,0
4255.00,0.12129696,0
4254.96,0.12000000,0
4254.89,0.00233848,0
4254.68,0.00233859,0
4254.39,0.00233875,0
4254.00,0.06200000,0
4253.22,0.00561425,0
4252.66,0.00233970,0
4252.50,0.00300000,0
4251.25,0.00302499,0
4251.18,0.38000000,0
4251.15,0.00234053,0
4251.06,0.20000000,0
4251.00,0.15165517,0
