price,amount,type
55.00,1008.31558436,0
54.88,9.00000000,0
54.36,0.91983600,0
54.16,0.10000000,0
54.10,100.00000000,0
54.09,1.15696062,0
54.00,1345.22817484,0
53.65,1.10870115,0
53.20,50.00000000,0
53.03,6.00000000,0
53.00,5.00000000,0
52.71,50.00000000,0
52.55,19.50000000,0
52.29,5.05083333,0
52.20,10.00000000,0
52.05,20.98640000,0
52.03,1.00000000,0
52.01,5.00000000,0
52.00,1017.00000000,0
51.40,100.00000000,0
51.31,40.00000000,0
51.00,12.00000000,0
50.66,212.27574259,0
50.51,150.00000000,0
50.41,1.22812934,0
50.35,1.23189933,0
50.30,22.00000000,0
50.20,20.00000000,0
50.14,0.11000000,0
50.11,0.10000000,0
50.10,50.00000000,0
50.01,29.92382447,0
50.00,1259.37142200,0
49.98,1.26659286,0
49.40,20.00000000,0
49.01,1.96024320,0
49.00,1.00000000,0
48.89,300.01939507,0
48.53,9.40000000,0
48.33,10.00000000,0
48.20,51.00000000,0
48.17,2.00000000,0
48.00,25.00000000,0
47.85,20.00000000,0
47.68,5.00000000,0
47.42,80.00000000,0
47.28,6.10000000,0
47.00,1.00000000,0
46.78,27.38455215,0
46.67,229.77330147,0
46.60,0.11000000,0
46.50,11.00000000,0
46.27,86.00000000,0
46.21,2.11337423,0
46.20,10.00000000,0
46.11,5.00000000,0
46.00,17.00000000,0
45.90,1.20000000,0
45.55,15.00000000,0
45.50,50.44925384,0
45.20,100.00000000,0
45.18,1.50000000,0
45.03,1.82160434,0
45.00,2061.00000000,0
44.64,5.00000000,0
44.42,1.07541648,0
44.00,84.00000000,0
43.60,100.00000000,0
43.53,29.94877096,0
43.46,2.00000000,0
43.20,1.10000000,0
43.10,196.12000000,0
43.00,37.00000000,0
42.61,10.00000000,0
42.56,2.00000000,0
42.50,60.64987764,0
42.10,18.26384053,0
42.00,23.00000000,0
41.99,4.00000000,0
41.89,103.50084836,0
41.86,1.12000000,0
41.77,100.00000000,0
41.76,5.00000000,0
41.73,132.00000000,0
41.72,311.00000000,0
41.50,0.50000000,0
41.23,19.00000000,0
41.10,208.40282639,0
41.09,10.00000000,0
41.07,61.22638970,0
41.00,78.35597926,0
40.88,888.88888880,0
40.85,0.29000000,0
40.77,777.77777700,0
40.62,3.12924668,0
40.50,7.79191243,0
40.10,0.13000000,0
40.00,45065.69309750,0
39.95,100.00000000,0
39.90,0.50000000,0
39.57,26.21273369,0
39.56,28.25186757,0
39.55,44.46625378,0
39.54,38.94740834,0
39.53,39.94436014,0
39.52,42.34084007,0
39.51,38.35054416,0
39.12,3.00000000,0
39.00,50.00000000,0
38.78,8.00000000,0
38.43,2.00000000,0
38.09,1.00000000,0
38.00,143.15789474,0
37.94,5.00000000,0
37.50,4.00000000,0
37.39,36.90325564,0
37.29,1.00000000,0
37.10,0.14000000,0
37.00,105.00000000,0
36.90,0.50000000,0
36.75,1.00000000,0
36.70,119.00000000,0
36.60,0.20000000,0
36.51,50.00000000,0
36.42,0.30000000,0
36.22,50.00000000,0
36.18,6.89248203,0
36.10,0.50000000,0
36.00,13.54000000,0
35.90,0.55575000,0
35.30,10.00000000,0
35.27,1.00000000,0
35.06,1.00000000,0
35.00,955.00000000,0
34.85,0.57237872,0
34.62,10.00000000,0
34.42,0.57963550,0
34.40,0.20000000,0
34.24,0.58264532,0
34.10,96.91000000,0
34.00,15.00000000,0
33.33,3333.33333330,0
33.03,50.00000000,0
33.00,13.00000000,0
32.79,0.60840033,0
32.77,1000.00000000,0
32.75,13.00000000,0
32.40,0.20000000,0
32.37,0.61625948,0
32.13,0.45000000,0
32.00,15.00000000,0
31.21,1.00000000,0
31.10,0.17000000,0
31.02,28.90000000,0
31.00,5.00000000,0
30.50,16.00000000,0
30.44,0.65547599,0
30.30,0.20000000,0
30.06,1.00000000,0
30.00,84.20000000,0
29.75,13.00000000,0
29.60,2.00000000,0
29.10,0.18000000,0
29.00,13.26200000,0
28.69,157.30000000,0
28.20,0.20000000,0
27.10,0.19000000,0
27.00,5.00000000,0
26.10,0.20000000,0
25.88,888.88888880,0
25.77,777.77777770,0
25.55,1234.56789000,0
25.45,0.90000000,0
25.10,0.21000000,0
25.06,1.00000000,0
25.00,10.00000000,0
24.00,0.30000000,0
23.10,0.22000000,0
22.00,15.00000000,0
21.90,0.30000000,0
21.10,1421.24000000,0
21.00,2448.55360000,0
20.12,50.00000000,0
20.00,13.85000000,0
19.80,0.30000000,0
19.70,8.78559517,0
18.00,260.00000000,0
17.70,0.30000000,0
16.50,20.00000000,0
16.00,2008.35092968,0
15.60,0.40000000,0
15.12,29.35170138,0
15.00,0.82000000,0
13.60,0.40000000,0
11.50,0.50000000,0
11.11,30.00000000,0
11.00,1020.00000000,0
10.12,50.00000000,0
10.00,526.50000000,0
9.40,0.60000000,0
7.50,0.99617000,0
7.30,0.70000000,0
7.22,3.16000000,0
7.00,20.00000000,0
5.20,1.00000000,0
5.00,116.79176500,0
4.00,72.60000000,0
3.10,1.70000000,0
3.00,600.00000000,0
1.50,37.00000000,0
1.24,300.00000000,0
1.14,12.00000000,0
1.10,100.00000000,0
1.00,11955.00000000,0
0.92,71.00000000,0
0.30,1000.00000000,0
0.24,657.51874999,0
0.20,300.00000000,0
0.17,9274.21176470,0
0.13,100.00000000,0
0.10,4780.00000000,0
0.05,100.00000000,0
0.01,11600.00000000,0
77.17,38.00000000,1
77.26,36.00000000,1
77.27,9.87000000,1
77.28,38.00000000,1
77.31,15.99000000,1
77.39,34.00000000,1
77.46,3.20000000,1
77.49,35.00000000,1
77.60,37.00000000,1
77.86,1.83000000,1
78.21,931.25000000,1
78.24,0.15459967,1
78.32,1.50000000,1
