price,amount,type
3536.70,0.16020000,0
3530.00,1.05000000,0
3529.00,0.10000000,0
3526.17,0.06683333,0
3525.30,0.02000000,0
3525.00,0.60000000,0
3521.59,0.14270229,0
3520.00,0.03690909,0
3519.94,0.14169276,0
3519.00,0.13643962,0
3516.86,0.50000000,0
3515.00,2.32814417,0
3513.00,0.52310531,0
3512.00,0.07000000,0
3511.15,0.07000000,0
3510.87,0.05621111,0
3510.00,0.28490028,0
3509.36,0.00500000,0
3509.00,0.02849740,0
3507.14,0.40000000,0
3507.00,0.33423218,0
3506.35,0.02844839,0
3505.89,0.02989255,0
3505.00,0.60908844,0
3504.61,0.01422983,0
3504.45,1.00000000,0
3504.00,1.00000000,0
3502.60,0.02920790,0
3502.00,0.30000000,0
3501.90,0.07293805,0
3501.50,0.00246278,0
3501.21,0.00500000,0
3501.00,5.92021925,0
3500.99,1.09000000,0
3500.95,0.10000000,0
3500.88,0.30000000,0
3500.72,0.02000000,0
3500.10,0.02000000,0
3500.02,0.08500000,0
3500.00,13.50955727,0
3499.35,0.08857931,0
3499.00,0.04315563,0
3498.00,1.00000000,0
3493.89,0.02500000,0
3490.00,0.11011247,0
3483.45,0.00450000,0
3482.67,0.02864132,0
3482.66,0.01856651,0
3480.00,0.72726962,0
3478.50,0.02867630,0
3475.24,0.00320000,0
3475.05,0.28668077,0
3475.00,0.69400000,0
3471.59,0.00730000,0
3467.90,0.00575276,0
3467.32,0.14420300,0
3467.00,2.00000000,0
3466.88,0.50000000,0
3466.00,0.10000000,0
3465.66,0.01623933,0
3465.00,0.50000000,0
3464.00,0.04200000,0
3460.00,1.00600000,0
3459.94,0.61984312,0
3458.00,0.66666000,0
3456.00,0.57725405,0
3455.62,0.00721433,0
3455.00,1.00000000,0
3450.90,0.30000000,0
3450.01,0.49153187,0
3450.00,0.68543081,0
3445.34,0.00150000,0
3445.00,0.00750000,0
3442.01,0.01000000,0
3440.00,0.07858176,0
3439.80,0.03000000,0
3437.75,0.00320000,0
3431.54,0.04500000,0
3430.88,0.03000000,0
3429.99,0.30000000,0
3425.00,0.60000000,0
3423.95,0.23728926,0
3420.26,0.00500000,0
3420.00,0.03000000,0
3412.00,0.25000000,0
3410.00,0.95899372,0
3409.00,1.13301745,0
3407.27,0.02335119,0
3406.56,0.51082465,0
3406.01,0.02500000,0
3405.21,0.05112111,0
3405.00,0.32615759,0
3404.55,1.00000000,0
3404.22,0.05000000,0
3403.98,0.05635741,0
3403.00,0.05800000,0
3402.31,0.01000000,0
3401.21,0.00500000,0
3401.20,0.02932810,0
3401.00,0.76300000,0
3400.88,0.15000000,0
3400.66,0.02000000,0
3400.26,0.00293213,0
3400.10,0.02000000,0
3400.02,3.81435000,0
3400.00,8.13383346,0
3395.03,0.08814355,0
3394.00,0.23287816,0
3391.24,0.00160000,0
3390.00,0.17758371,0
3387.00,0.05400000,0
3383.00,2.20000000,0
3380.00,0.03877159,0
3375.00,0.30000000,0
3370.00,0.02959644,0
3367.00,3.00000000,0
3361.59,0.06457506,0
3360.00,0.02915500,0
3355.00,1.14471059,0
3352.00,0.05000000,0
3351.60,0.03000000,0
3351.00,0.10000000,0
3350.10,0.91000000,0
3350.00,0.30023679,0
3348.00,0.30000000,0
3345.00,0.00750000,0
3340.00,2.11701409,0
3335.00,0.05000000,0
3333.33,0.78301602,0
3333.30,0.10000000,0
3333.00,2.00000000,0
3325.00,1.12850000,0
3323.90,0.03001010,0
3321.00,0.20000000,0
3320.00,0.95000000,0
3319.98,0.00623600,0
3317.86,0.02000000,0
3310.71,0.01000000,0
3310.00,0.06600000,0
3304.94,0.13615981,0
3304.00,0.18042070,0
3301.64,0.03000000,0
3301.21,0.00500000,0
3301.00,0.01500000,0
3300.96,0.00302033,0
3300.88,1.50000000,0
3300.10,0.02000000,0
3300.00,6.74191964,0
3298.72,0.00604780,0
3285.00,0.30365600,0
3279.00,50.00000000,0
3277.40,2.56899066,0
3276.00,0.03052000,0
3275.00,0.60000000,0
3273.04,0.10000000,0
3272.01,0.03000000,0
3266.00,0.25000000,0
3265.00,0.27260283,0
3263.40,0.03000000,0
3255.00,2.72932718,0
3253.00,8.70000000,0
3251.73,0.10000000,0
3251.00,0.10000000,0
3250.20,0.37320307,0
3250.00,2.57476900,0
3249.96,0.07673018,0
3246.70,0.04000000,0
3246.60,0.03072460,0
3245.00,0.01000000,0
3240.00,1.40001270,0
3233.00,0.07800000,0
3230.00,0.53067294,0
3229.00,0.10000000,0
3225.65,8.35600000,0
3225.00,0.10000000,0
3223.24,2.68216657,0
3221.38,0.00800000,0
3219.55,0.00357229,0
3219.00,1.00000000,0
3217.90,0.02000625,0
3217.00,0.02329257,0
3213.61,1.00000000,0
