price,amount,type
244.00,8.68508196,0
243.00,1.32000000,0
242.00,4.79999999,0
241.00,11.00000000,0
240.00,0.20208333,0
239.00,14.44000000,0
238.00,21.34999999,0
237.00,9.24858386,0
236.00,1.40000000,0
235.00,5.09999999,0
234.42,4.89999999,0
234.00,32.43568375,0
233.33,333.33330000,0
233.00,0.91000000,0
232.00,15.22000000,0
231.00,24.25999999,0
230.00,7.57826086,0
229.00,4.48000000,0
228.00,5.39999999,0
227.04,0.70000000,0
227.00,20.00000000,0
226.00,0.13000000,0
225.50,0.03000000,0
225.00,31.00000000,0
224.90,0.36400000,0
224.00,23.64999999,0
223.00,18.00000000,0
222.00,1.56000000,0
221.00,5.69999999,0
220.00,1.07954545,0
219.00,0.13000000,0
218.00,16.77999999,0
217.04,5.36400000,0
217.00,24.79999999,0
216.00,8.50000000,0
215.07,0.10000000,0
215.00,1.64000000,0
214.00,5.99999999,0
213.00,3.79999999,0
212.00,7.27999999,0
211.00,18.55999999,0
210.00,32.36547617,0
209.00,9.00000000,0
208.00,1.72000000,0
207.00,6.55999999,0
205.06,0.10000000,0
205.00,0.13000000,0
204.00,18.33999999,0
203.52,0.98000000,0
203.00,27.09999999,0
202.00,9.50000000,0
201.00,1.80000000,0
200.00,39.72749999,0
199.70,0.50960000,0
198.50,15.00000000,0
197.00,19.11999999,0
196.00,28.24999999,0
195.00,10.00000000,0
194.00,1.88000000,0
193.52,0.50960000,0
193.00,6.89999999,0
192.00,4.19999999,0
191.00,0.33000000,0
190.00,19.89999999,0
189.58,9.60399999,0
189.00,31.55999999,0
188.45,10.00000000,0
187.00,3.33200000,0
186.00,7.19999999,0
185.60,0.36400000,0
183.00,20.67999999,0
182.00,31.26344000,0
181.00,1.00000000,0
180.99,5.00000000,0
180.00,2.04000000,0
179.00,7.49999999,0
177.00,0.71344000,0
176.00,21.45999999,0
175.50,0.19225071,0
175.00,35.55000000,0
173.00,2.12000000,0
172.00,7.79999999,0
171.00,4.60000000,0
170.48,1.92080000,0
170.00,0.37000000,0
169.00,22.24000000,0
168.80,0.50960000,0
168.00,40.21000000,0
167.00,10.00000000,0
166.00,2.20000000,0
165.00,9.10357574,0
164.30,0.99881600,0
162.00,5.22000000,0
161.84,13.44559999,0
161.00,34.00000000,0
160.48,0.99881600,0
159.00,2.28000000,0
158.00,8.39999999,0
157.00,0.97344000,0
156.00,4.00000000,0
155.00,5.40000000,0
154.00,35.15000000,0
152.00,2.36000000,0
151.00,9.69999999,0
150.04,2.68911999,0
150.00,77.56730700,0
149.00,0.41000000,0
148.00,5.58000000,0
147.00,38.86000000,0
146.30,0.36400000,0
145.20,0.99881600,0
145.00,2.44000000,0
144.00,14.00000000,0
142.40,1.39834240,0
141.00,5.76000000,0
140.04,1.39834240,0
140.00,37.45000000,0
138.00,2.52000000,0
137.90,0.50960000,0
137.00,9.30000000,0
134.00,5.94000000,0
133.00,38.60000000,0
132.00,15.21344000,0
131.00,2.60000000,0
130.60,1.39834240,0
130.00,9.60000000,0
129.00,5.40000000,0
128.00,0.45000000,0
127.00,6.12000000,0
126.10,0.99881600,0
126.00,42.51000000,0
125.25,1444.00000000,0
125.00,0.50000000,0
124.00,2.68000000,0
123.00,9.90000000,0
121.00,1.00000000,0
120.00,6.30000000,0
119.00,40.90000000,0
118.80,1.39834240,0
117.00,25.34860798,0
116.00,10.20000000,0
113.09,42.36195242,0
113.00,6.48000000,0
112.00,36.00000000,0
110.00,2.84000000,0
109.00,10.50000000,0
108.00,5.80000000,0
107.00,3.91535872,0
106.00,2.96000000,0
105.00,39.96000000,0
103.00,2.92000000,0
102.00,10.80000000,0
100.50,0.09000000,0
100.00,128.00000000,0
91.00,1.00000000,0
88.00,10.00000000,0
80.00,2.00000000,0
61.00,1.00000000,0
60.00,8.50000000,0
53.09,95.02337963,0
51.00,200.00000000,0
50.00,20.00000000,0
44.00,10.00000000,0
35.00,11.13914500,0
31.00,1.00000000,0
25.00,5.00000000,0
20.00,4.16100000,0
10.00,222.76750000,0
6.12,500.00000000,0
5.00,240.00000000,0
3.51,130.00000000,0
3.30,333.00000000,0
2.00,50.00000000,0
1.52,6000.00000000,0
1.26,5000.00000000,0
1.10,1000.00000000,0
1.00,24512.57832500,0
0.52,12000.00000000,0
0.50,800.00000000,0
0.30,1500.00000000,0
0.25,1200.00000000,0
0.21,1000.00000000,0
0.20,1500.00000000,0
0.17,8000.00000000,0
0.10,2900.00000000,0
0.05,398.00000000,0
0.02,6055.00000000,0
344.12,2.75145299,1
345.48,2.57000000,1
345.49,0.40000000,1
345.85,0.51000000,1
345.86,3.19225132,1
347.94,8.69000000,1
347.95,0.57479523,1
347.99,109.18471571,1
348.00,5.11000000,1
348.40,2.17907001,1
348.48,0.03432270,1
349.20,0.80000000,1
349.43,1.00000000,1
349.45,0.24644124,1
350.00,11.00000000,1
350.05,0.09253332,1
350.40,0.03149630,1
351.82,0.02995029,1
352.93,0.02979472,1
353.00,1.13000000,1
353.75,0.02835673,1
354.23,44.15290300,1
354.24,10.00000000,1
354.26,3.00000000,1
354.81,1.46132435,1
354.87,0.02905581,1
354.99,53.67647600,1
355.00,166.67029712,1
355.04,0.02827255,1
355.06,0.14006354,1
356.60,0.02835095,1
356.77,0.11897395,1
358.38,0.03035725,1
358.45,0.20000000,1
358.80,0.05000000,1
358.98,1.56504251,1
359.39,0.02795715,1
359.67,1.00000000,1
359.90,0.16503000,1
360.00,100.01857142,1
360.80,0.20000000,1
361.20,0.02777855,1
361.50,0.20000000,1
361.60,0.20000000,1
362.00,30.26336710,1
362.20,0.20000000,1
362.60,0.20000000,1
363.10,1.54484372,1
363.98,0.30000000,1
364.00,13.56000000,1
364.34,2.13194266,1
364.50,0.30000000,1
364.79,0.02815952,1
364.97,0.13358279,1
365.00,168.86540837,1
365.10,0.30000000,1
365.20,20.00000000,1
365.53,0.02745971,1
366.55,0.56000000,1
367.00,10.13000000,1
367.87,1.13189923,1
368.00,0.05000000,1
368.36,6.00000000,1
368.57,0.01361154,1
368.91,4.20570646,1
369.00,99.82521434,1
369.78,2.24745408,1
369.86,0.10000000,1
369.98,35.32232200,1
369.99,6.87313780,1
370.00,146.32123747,1
370.38,0.19413736,1
370.76,0.04929560,1
371.00,4.78000000,1
371.35,0.94590000,1
372.00,2.94800000,1
372.50,32.75798262,1
373.00,0.23000000,1
373.06,0.04929560,1
374.00,2.68000000,1
374.50,0.60000000,1
374.99,15.00000000,1
375.00,110.38594696,1
375.13,2.00000000,1
375.20,22.00000000,1
375.99,0.50532637,1
376.12,0.17490232,1
376.39,0.04414848,1
376.54,0.04588596,1
377.90,0.02000000,1
378.00,63.84677201,1
378.30,0.48214858,1
378.34,26.43130000,1
378.41,0.13000000,1
378.64,9.82060430,1
379.00,12.54990970,1
379.39,0.46482154,1
379.50,10.00000000,1
379.94,1.00000000,1
379.99,1.80000000,1
380.00,300.53254245,1
380.55,0.56000000,1
381.00,1.13000000,1
381.12,24.12000000,1
381.14,0.04600350,1
381.21,0.04863305,1
381.22,0.04720887,1
382.00,0.51043286,1
382.50,2.96967349,1
382.80,0.05272306,1
383.02,0.04478230,1
383.05,0.03918108,1
383.07,0.04753817,1
383.14,0.04660013,1
383.17,66.81472826,1
383.26,0.04543701,1
383.51,0.04000679,1
383.64,0.13964527,1
383.65,0.04555782,1
383.71,0.04672609,1
384.00,0.27500000,1
384.11,0.04106525,1
384.18,0.04906192,1
384.32,0.03981832,1
384.68,0.05034311,1
384.95,11.95240684,1
384.99,1.80000000,1
385.00,107.01000000,1
385.63,0.04070180,1
385.74,0.05164509,1
385.92,0.04392226,1
386.00,0.16600000,1
386.22,0.04689329,1
386.30,0.05296822,1
386.32,0.02332694,1
386.73,3.00000000,1
386.92,0.05138330,1
386.94,0.04549237,1
387.00,56.22061419,1
387.21,0.04299626,1
387.25,0.04781353,1
388.00,4.97958356,1
388.07,7.08469230,1
388.20,0.17619000,1
388.41,0.07977647,1
388.48,0.07693416,1
388.50,14.00000000,1
388.55,0.08316526,1
388.60,0.08129732,1
388.64,1.86908309,1
388.74,0.07565421,1
388.80,0.18425832,1
388.98,0.07482756,1
389.00,1.04194890,1
389.09,0.07916045,1
389.10,0.06097477,1
389.18,0.04952345,1
389.23,0.09735602,1
389.24,0.08206948,1
389.28,0.12198502,1
389.44,0.04557745,1
389.47,0.07226051,1
389.55,0.16726043,1
389.57,0.07550224,1
389.61,0.07949776,1
389.62,0.18204958,1
389.63,0.07866732,1
389.67,0.07342706,1
389.75,0.07677228,1
389.80,20.00000000,1
389.82,0.07029856,1
389.86,0.07840263,1
389.90,51.85065187,1
389.91,0.07010979,1
389.94,0.08318312,1
389.95,1.00000000,1
389.97,0.06775548,1
389.99,1.80000000,1
390.00,408.93403745,1
390.05,0.09556893,1
390.10,20.00000000,1
390.13,2.20000000,1
390.14,0.09508188,1
390.20,20.00000000,1
390.21,0.06494398,1
390.28,0.08621313,1
390.33,0.08406568,1
390.35,0.17988026,1
390.45,0.24094896,1
390.50,0.08458307,1
390.51,0.08023591,1
390.55,0.07426730,1
390.60,0.06736301,1
390.62,0.06878777,1
390.68,0.07369958,1
390.71,0.16042036,1
390.73,0.07597323,1
390.74,0.07064915,1
390.75,0.07307857,1
390.79,0.02020293,1
390.84,0.07565122,1
390.87,0.09297443,1
390.96,0.07284939,1
390.99,0.08539901,1
391.00,5.00000000,1
391.02,0.08529845,1
391.04,0.09692033,1
391.08,0.08400474,1
391.09,0.08167366,1
391.15,0.07771834,1
391.21,0.08549190,1
391.30,0.18154334,1
391.34,0.08084403,1
391.40,0.07683388,1
391.50,1.20000000,1
391.56,0.07578763,1
391.66,0.07406852,1
391.70,0.09456690,1
391.75,0.07823543,1
391.79,0.07471403,1
391.84,0.07979815,1
391.88,0.07077518,1
391.94,0.09172773,1
391.97,0.06599434,1
391.99,3.58143276,1
392.00,19.93677896,1
392.04,0.08984640,1
392.16,0.17244154,1
392.21,0.08136655,1
392.23,0.09406190,1
392.34,0.08311808,1
392.41,0.22830819,1
392.48,0.02571692,1
392.49,0.05698133,1
392.50,0.50000000,1
392.57,0.02562841,1
392.61,0.06374413,1
392.65,0.08241837,1
392.70,2.05556347,1
392.72,0.30000000,1
392.77,0.49380010,1
392.87,0.08653480,1
392.89,0.05331089,1
392.91,0.20735756,1
392.93,0.08462225,1
392.98,42.79424438,1
393.00,5.59404669,1
393.03,0.09021602,1
393.05,0.30000000,1
393.07,0.05834978,1
393.08,0.11908982,1
393.09,2.29129856,1
393.10,2.00000000,1
