"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity"
"0xbe2cf7d96d13555e5bc08033eefce4f78ab24b06c336f672d6c0c9882c16f6a8","3963463","1499009249","7/2/2017 3:27:29 PM","0x0000000000000000000000000000000000000000","0x1e5d8f7677d288bb94b015d3a5844a062a6ee9a7","478.68"
"0x78d691274e007cf4b36806e6b879b9a741d51a1d3cc10b5491e9b507bbc7e984","3963453","1499009035","7/2/2017 3:23:55 PM","0x0000000000000000000000000000000000000000","0x35f19212f403b093b8d6cdf4a14a4e7ef6324940","2393.4"
"0xb1818ca441543e036fb058b8629c69caf80d4a2980f8dfc5bb55f1377f746268","3963442","1499008817","7/2/2017 3:20:17 PM","0x0000000000000000000000000000000000000000","0xd5a9b85d4afd1c751329a722da1fa340b70fda0c","957.36"
"0x4c9bfb02461d4b9d08193be315010821581be336fad9523f23de19a7232b3848","3963397","1499008158","7/2/2017 3:09:18 PM","0x0000000000000000000000000000000000000000","0x65051c51cb8c3244a4d958f3ab2408d4ddd14063","8290.7376"
"0xe39e6671c9b76c25dc0f5fda96c08df0894a89df87291f90a71265b4fed348e3","3963324","1499007062","7/2/2017 2:51:02 PM","0x0000000000000000000000000000000000000000","0x3fb0f634c5f38ebbfa59e79cce1476960948a6fd","11782.1224009896"
"0x1cfdedb1086fcc1dbf34edc172c137842879e80950a4ab79d7e90f32cf517af4","3963106","1499003597","7/2/2017 1:53:17 PM","0x0000000000000000000000000000000000000000","0x0dab73fd7f51ce974350d4ea20e031c142372bd8","234.5532"
"0x873001e1b288e6a9a568d568bff4c988f5d390440a0cf6d1d289a2558b0da69c","3963073","1499002952","7/2/2017 1:42:32 PM","0x0000000000000000000000000000000000000000","0x0132fdb69cdfaf0c521935f4367b678e9403ed51","464.3196"
"0xa98d24b3bac78b67b2dd7e63373bff2d12426d35969b72f4e75a572c2045b458","3963030","1499002362","7/2/2017 1:32:42 PM","0x0000000000000000000000000000000000000000","0x26a83017d873910c64803a5202cb0851fb907680","478.68"
"0x735e7094e0732b99a7033a93a2292065ea009adc722e2bf710c0ca7165f19da2","3962992","1499001676","7/2/2017 1:21:16 PM","0x0000000000000000000000000000000000000000","0xdf4df1c92e6b54e1d4bcb58c62a16da554537843","176.03457"
"0x0eaed1402bc1b4b5c697f908b4dfa409a03ec42112bec3a32c1ff4dc0d38cfa7","3962794","1498998857","7/2/2017 12:34:17 PM","0x0000000000000000000000000000000000000000","0x38614b5c827e06702e49248eef826dad1dc4442e","957.36"
"0x7a0d8e81bbde8340cc35767dcf817fb61922055fb1b6c1ee7b9141a47a4c26a1","3962792","1498998794","7/2/2017 12:33:14 PM","0x0000000000000000000000000000000000000000","0x35f7efb5c57078442eb081a6855a6772af12718c","1436.04"
"0x752cb4adf8aae2d3affa26b49550bfe9ed39dc73f9f1091a9cbf77c5f3f43a41","3962731","1498997919","7/2/2017 12:18:39 PM","0x0000000000000000000000000000000000000000","0xef0b88e6b2244ff052a9280c0e1273a00a6f93bd","2297.664"
"0x9f3b936a04e62961e129617f5d3bf21991f5b404dc60ba4099decb70423ba1cf","3962659","1498996708","7/2/2017 11:58:28 AM","0x0000000000000000000000000000000000000000","0xd787fc62b48acb1b54d110ef86cba9af1b167ea5","952.5732"
"0xa17ab8ad91e07760c5d1808b6e88634e5c02eaa7b49fe29a3606b8b423a9a54a","3962587","1498995564","7/2/2017 11:39:24 AM","0x0000000000000000000000000000000000000000","0x9d093f3a3e95b0e5e17b95c530fe5352ab7dc4f9","957.36"
"0x44b3e7c4514bf078b23d2877f1e1010bdf883af44d51cbcc80ad44ea6c1c5df4","3962330","1498991245","7/2/2017 10:27:25 AM","0x0000000000000000000000000000000000000000","0x1f9a5f819be484f9613c7df93328cbf20d243f2a","4786.8"
"0x5dd868c20899843738b617bf43145d2ca64b9a3a1770cc2d10004a1d57d6ee31","3962271","1498990251","7/2/2017 10:10:51 AM","0x0000000000000000000000000000000000000000","0x5e2500c26fa3a2f480c8935d102cb26035fe8571","8281.164"
"0x52c651c4c501867645e0970bbcd19bd7557040bd0be5ceb0796f5acdb10ff127","3962266","1498990155","7/2/2017 10:09:15 AM","0x0000000000000000000000000000000000000000","0x5f7236e039b0879774173c6c09bf1214dccde72f","2393.4"
"0xb9d024481a247031104cf968a761fa3a2c67315ebbe88f3235454b8d0235068c","3962221","1498989578","7/2/2017 9:59:38 AM","0x0000000000000000000000000000000000000000","0x2635370816a1d480b0620e337d834483c333a03a","478.68"
"0x19f70097224c84b38d82f8e15eb8bde7d0f7c60c4c36646d066c3f6eb59d9ec3","3962094","1498987322","7/2/2017 9:22:02 AM","0x0000000000000000000000000000000000000000","0xa22494500085f55b478434629d4387f09f227d2d","47.868"
"0xf5c53659756ec14a55d73ba3d738ba98353cda1872f642f14ad72af54f6bf65d","3962017","1498986179","7/2/2017 9:02:59 AM","0x0000000000000000000000000000000000000000","0x4a54259060830c5dbe994508ce9d60c8d4845c5a","1292.436"
"0x93fbd6db71b7c257a3e0dee801dd66a4da5f9174651351815525156080424d8a","3961985","1498985544","7/2/2017 8:52:24 AM","0x0000000000000000000000000000000000000000","0x2bf2c3a110fab427597af1f34275ff8d4c337d8f","478.68"
"0x12cac3f786e6b025d65e115ecc6ee14857d7eb163d99660e2d563a9a3b8d1f72","3961957","1498984997","7/2/2017 8:43:17 AM","0x0000000000000000000000000000000000000000","0xc561eef35ba2eefee6e68f3456eda623eb99130c","1436.04"
"0xb10e9a7d50d86707e67a92908434fe53d0c62037fa15ca875e85aba7cd047912","3961855","1498983463","7/2/2017 8:17:43 AM","0x0000000000000000000000000000000000000000","0xc561eef35ba2eefee6e68f3456eda623eb99130c","957.36"
"0x027ed2b1fc943a07af660dde5df9d4497268b4a4f92fcf81d8eb83f6c3088a62","3961779","1498982136","7/2/2017 7:55:36 AM","0x0000000000000000000000000000000000000000","0x7857d131c2a8e8f98e48451dc989134eac0c500d","3724.1304"
"0x7bf42ff3e5a6c831a80a8bea828c6594471b42db134b7f571c5c44f5020a5b54","3961766","1498981796","7/2/2017 7:49:56 AM","0x0000000000000000000000000000000000000000","0x7857d131c2a8e8f98e48451dc989134eac0c500d","95.736"
"0x508f2d640c6841e9b5861ca89f43d9bc9c4160e9e2b124b140b4057662363fc3","3961737","1498981313","7/2/2017 7:41:53 AM","0x0000000000000000000000000000000000000000","0x64acf7c2f57d9ed3bd401802b067b40bfc3b9b25","71.802"
"0x80dd170f9466fbc878bc626994f51cd5360b07075150bb6a907aa33a39c8e10e","3961610","1498979120","7/2/2017 7:05:20 AM","0x0000000000000000000000000000000000000000","0xb0e6fe43201874028899de75a3262fc763540353","3886.40292"
"0x944aa9a33feb9d37084d07feea5132387bc0fe013cca99970dc2717a71c73152","3961588","1498978756","7/2/2017 6:59:16 AM","0x0000000000000000000000000000000000000000","0x1fa8b8da6aec2b0d2236c074ef6191618f1ecb07","478.68"
"0x20b796ff7052eea3526a50e176b91e867a8c6b6387e2d04d2533960adda46557","3961530","1498977808","7/2/2017 6:43:28 AM","0x0000000000000000000000000000000000000000","0x2d90fe3fcca23400b4faeda25538b850db2e2930","478.68"
"0xcdbe4c3388a3546c182f96310e18bf107088563e7756b6ecb104ae10833a72ef","3961470","1498976639","7/2/2017 6:23:59 AM","0x0000000000000000000000000000000000000000","0x8d0e16e77d357728d650481a01680fae49f9ccf3","957.36"
"0xc51526b2f4d065b09674655879ac0fa5bed9182f355c74588c0e1ac25eb3235a","3961432","1498975832","7/2/2017 6:10:32 AM","0x0000000000000000000000000000000000000000","0x8d0e16e77d357728d650481a01680fae49f9ccf3","19.1472"
"0x08d78d30c7c68429dafb6814a5296a2b1539e8768128928a88c62c0b7d43adc9","3961404","1498975455","7/2/2017 6:04:15 AM","0x0000000000000000000000000000000000000000","0x0bda046968c97347c6154f59013f059ca88bb03a","143.604"
"0x0753ff9ff1adaefe96e86084086f374690dc59994c49e2a7b3f50abe4d07ad7c","3961257","1498972576","7/2/2017 5:16:16 AM","0x0000000000000000000000000000000000000000","0x2cbb025eddf67d65fb489d3a04bb3376cc22f40e","239.34"
"0x1a4e87cad1b9a5040d4d76de92afb9f2611be4d104f3e45737f72c9f870149cd","3961256","1498972565","7/2/2017 5:16:05 AM","0x0000000000000000000000000000000000000000","0x53996105655f17fd15cb238508cfd039f03096bc","190.83870636"
"0x56ac2fb456f7593e953d5a928a5fd257311620336e5e362fb9c9cc9b189ef39f","3960906","1498966620","7/2/2017 3:37:00 AM","0x0000000000000000000000000000000000000000","0x8402697c855be1ffb56483a99f864552ee79b46e","23.934"
"0xdfa19b9a4fbff57931cc47a344b5c8aa33fc4fcc819bc6fe779ff355bbe0ae2b","3960859","1498965806","7/2/2017 3:23:26 AM","0x0000000000000000000000000000000000000000","0xff56567686f71c3571c0d4a96d55d737205bd80f","473.8932"
"0x179d0b69df8ef0cfa6205730fa65e2d6e00b1fd4c1993cbf9c8bee6a91d864de","3960850","1498965716","7/2/2017 3:21:56 AM","0x0000000000000000000000000000000000000000","0x76b1ad9e0a10ab271feeae910fe8e86350ba4b72","47.868"
"0xff428314ce3351b2ce4eb1bbf648b0f489e905f1be4ebe79d72a6faa09575757","3960827","1498965257","7/2/2017 3:14:17 AM","0x0000000000000000000000000000000000000000","0xa7dd4223810dc6fff759d769164c6eab1bae4eee","478.68"
"0x4d919e476c8e594f59b00ef5037c023864d8a85887d671a69d1c774a8f697f0f","3960702","1498963225","7/2/2017 2:40:25 AM","0x0000000000000000000000000000000000000000","0x65ebbabd01496166ed1f71f1756eb061b5564413","37.145568"
"0x059ec0705e8150b5c76a7ec8158fecf3620ac6158d145618b0f83c9fc3c7ea79","3960667","1498962613","7/2/2017 2:30:13 AM","0x0000000000000000000000000000000000000000","0x72e1b6e5442c9a2b512c1d900fc8969bddf1deac","16753.8"
"0xf5aecfe2e385cdaf04b51fceb2987f76c9fdc3b5cbfabd0f516483ba6e7dffef","3960556","1498960706","7/2/2017 1:58:26 AM","0x0000000000000000000000000000000000000000","0x166e9e207b79872280a33b6d4bd1b1b591602006","14.3604"
"0xcb5dac796600e33b7a0630968db06d805d4d03e08608f9b4bb1db00879ffd8dc","3960515","1498959847","7/2/2017 1:44:07 AM","0x0000000000000000000000000000000000000000","0xc9242dbb5fed3fdaf7f74f45719142c5d4c0da7a","181.8984"
"0x9cd16b7d676a2d8b18c7540d0a6a842932874dbbe3fd5fcf5408d5a8b4df9cb9","3960490","1498959428","7/2/2017 1:37:08 AM","0x0000000000000000000000000000000000000000","0x166e9e207b79872280a33b6d4bd1b1b591602006","406.878"
"0x7da0013fcd7a8dacb6d49c4bdf414bbe8b1b703a8ca592cf94c5ec369709f3c6","3960479","1498959257","7/2/2017 1:34:17 AM","0x0000000000000000000000000000000000000000","0x751f464951ca6d0a40faf39e27c550f7acb51e32","1051.229148"
"0x6d93b0e0cb23a78be577e159e5e3be9a7457f1d15678906269691fc561829686","3960458","1498959025","7/2/2017 1:30:25 AM","0x0000000000000000000000000000000000000000","0x166e9e207b79872280a33b6d4bd1b1b591602006","47.868"
"0xb3b693dacb92b59471532cc35ab2d0d54f031c816c40772713002673e9ebc09a","3960388","1498957793","7/2/2017 1:09:53 AM","0x0000000000000000000000000000000000000000","0x751f464951ca6d0a40faf39e27c550f7acb51e32","1219.67664"
"0x1bebc5e327637782ecd62901f7880e11a7db5d73d4a9e67c2356b8f8c72c7782","3959823","1498947558","7/1/2017 10:19:18 PM","0x0000000000000000000000000000000000000000","0x9232c6864203ed24771e4d7dde11e29e4431b8e4","47.868"
"0xa35a7ab9e80837eb889d5ee72b0f00cb50f82412f05f8a4f674d3e67db3cdc12","3959821","1498947540","7/1/2017 10:19:00 PM","0x0000000000000000000000000000000000000000","0xcdf67053c935086c7973b0c8d499e0868b1644a3","23455.32"
"0x1a5cc4f8bda9ae49a79cdbcc0fbb0d65867af5a2ba3058a90a36dc810f6f3776","3959738","1498946230","7/1/2017 9:57:10 PM","0x0000000000000000000000000000000000000000","0x854cb664edee30b7e3090cb6d01bd3aadcf68414","241.7334"
"0xaff35e0d952cdd51fb3143330608b1c4db13d9c6b4471c31f7dd7a23faaf81c7","3959588","1498943608","7/1/2017 9:13:28 PM","0x0000000000000000000000000000000000000000","0x3ca9ca420bfdd3fdbbd1e13698d7e145f43cd7ac","1736.33851556605"
"0x3ec4ad50eee41035801c3978aab89d5c6bc438fe337f8e227e5f54356840fc2e","3959368","1498940058","7/1/2017 8:14:18 PM","0x0000000000000000000000000000000000000000","0x16136b6b319ffbd9b1976d8f53dbac79c8d4d4e5","2475.58109972736"
"0x20f8a6cbfa27191c2680deba86692d1b2f5282cfab009fecf87394c4789b60d5","3959215","1498937627","7/1/2017 7:33:47 PM","0x0000000000000000000000000000000000000000","0xaa7c67f9a1cb57bb3a5a8f17a2d23fb8bc39ef12","7180.2"
"0x9ea8595ce11f1c598f2a3058e6703579f2b908223b407b72c03cd017153de972","3959141","1498936270","7/1/2017 7:11:10 PM","0x0000000000000000000000000000000000000000","0x8cdc36a492468308a1ca036af5c6218b11d1b00a","1436.04"
"0x8a4239e0c61584e9b2d1e83bd6ad84e37ff03d104e08818788ae1df65ec2ccdf","3959029","1498934487","7/1/2017 6:41:27 PM","0x0000000000000000000000000000000000000000","0xbcc6d0c9fcce60af48a100c51306673dfedf979d","278.59176"
"0x77fc7e4a16207c2315337993f271a461481f9151d4326e6790dd7759a671aac9","3959010","1498934209","7/1/2017 6:36:49 PM","0x0000000000000000000000000000000000000000","0xbb3ef720a2f4b0b71bb0668c3e64cbd8a24ff6c3","14360.4"
"0x0a373ef9bcd7998e57ce5a158b2a1c25861f2fa21e181c6c142c9bf0f0c8d38c","3958991","1498933738","7/1/2017 6:28:58 PM","0x0000000000000000000000000000000000000000","0x5abae1873ec45338ae01420eedf31e35e2121918","7.1802"
"0x03da9dd17d915d97da174c9fcb59c4a7f91932b658611515bac277fe650e3770","3958964","1498933261","7/1/2017 6:21:01 PM","0x0000000000000000000000000000000000000000","0x2ac82fad3a1b1414e5182c924680e45c3be6f6bc","957.36"
"0x2f239df1586ac8d407ddd491f5bd6b48f1722593945d4673a0814db4733867d5","3958811","1498930855","7/1/2017 5:40:55 PM","0x0000000000000000000000000000000000000000","0xac58daa5e8b13a60566bbc477eada5a20bb063cb","33.65551212"
"0x837ad72c4f5844bdcd93f75f8f90321ef6a0ca9a0000ec520873d6079fd80152","3958795","1498930617","7/1/2017 5:36:57 PM","0x0000000000000000000000000000000000000000","0xb079b25f3e9a25404621a456d534fd354ad91339","1436.04"
"0x17a2937bb5ae834ec6eeb71342bcd908ab6eddc5190845b524b1e5a75e0fe546","3958789","1498930506","7/1/2017 5:35:06 PM","0x0000000000000000000000000000000000000000","0x33bd88e695b22e7d37e7dacc1664ddfd4ad10b3b","201.445550016492"
"0x56c36055e65ebc0a7da51642bf6b4a940ed9231fa0a116c1b1a62dac14246d3d","3958779","1498930324","7/1/2017 5:32:04 PM","0x0000000000000000000000000000000000000000","0xe5bc44e43361355669dea81a2c222d51761191a5","157.9644"
"0xc3fdde4404742dcde61820b7c10a6d5dfaf60da21442ebd9020591704647a9ae","3958729","1498929676","7/1/2017 5:21:16 PM","0x0000000000000000000000000000000000000000","0x9cd57aa764209d5bb97fcd88d9b8c77c963b2a90","47.1445182612"
"0x181714535531a1fc9bc8cc55ffe2b6b128ab7d2c7e8845c6a2d70a8eabdb167d","3958724","1498929572","7/1/2017 5:19:32 PM","0x0000000000000000000000000000000000000000","0x4769847b8da748a1aabff8ee554967bc0cfa6ae8","2393.4"
"0x68c988a1aa43c3688c9f26d9c9e56c91957e45a352819fa10ee47f882cb03a03","3958721","1498929537","7/1/2017 5:18:57 PM","0x0000000000000000000000000000000000000000","0x86ac51033f604ec8e096f8de23c9d70176625b91","110.754692703"
"0xffa43b4e7a9dc2f3fc40555ff63a6563fdb553be399b182f42031cfe4d99c238","3958648","1498928117","7/1/2017 4:55:17 PM","0x0000000000000000000000000000000000000000","0xf4d4529afbe6b7cd678dd96459b95f9e1d8a9216","430.812"
"0x04cd23cc41fad7fd91577d22cc9a96fd89a157675c08803ddac88b6819f75901","3958593","1498927084","7/1/2017 4:38:04 PM","0x0000000000000000000000000000000000000000","0x227f215d9c7269e4a641dd1588a2b80bd505e0c8","957.36"
"0x52c4be59bf7078d2b073dbd05be8a745f89ebcba6b11144cb426e09c0a024eb1","3958583","1498926864","7/1/2017 4:34:24 PM","0x0000000000000000000000000000000000000000","0xcbcc5828b0e28d874c1a3c2e5a77d733072bfd67","239.34"
"0x295905a4191ce458652d1a91d2bede733885b25ec3bfb64609fdef325b7ded04","3958500","1498925304","7/1/2017 4:08:24 PM","0x0000000000000000000000000000000000000000","0xf6f209c6c031b1560d073d5e82b380c40cd02469","359.01"
"0x70579c7de8dfceadf618135da11f1c8883fb3b039b76f5130f9d492f12ac6122","3958484","1498924888","7/1/2017 4:01:28 PM","0x0000000000000000000000000000000000000000","0x8eb22ca5b683e244af51a071059299781a834e90","215.406"
"0x3a41a4ac8ae3e32895323d57391643f3c02a2f79db88bbdaf544f57d7514181d","3958284","1498921469","7/1/2017 3:04:29 PM","0x0000000000000000000000000000000000000000","0x40d1cb3e3f5224075970de8b9ed1d252497ee448","21.923544"
"0x630b1bf852df53dce1b47e2ff7c153c9d5069d774bda9effc28b2af634e96830","3958243","1498920831","7/1/2017 2:53:51 PM","0x0000000000000000000000000000000000000000","0xde367268291ecc3d9d0b113a7e72f70023f1771a","239.34"
"0x92942aa58ad8b3783a4026ea24f7cb5034035c8bea991265f62769e22b4e29f1","3958144","1498918984","7/1/2017 2:23:04 PM","0x0000000000000000000000000000000000000000","0x8a504ed8aba42a1107ed1b1182fb7751ad7a8626","210.954276"
"0x840444b9a2ae1fe217a9fe0180f8bd6bc3b455d423cca53cfb0b1ea389ab7959","3957996","1498916360","7/1/2017 1:39:20 PM","0x0000000000000000000000000000000000000000","0xcdc93703b02561ff6e0da9788496a37fa32112d5","28.7208"
"0xc2f9decfb4a6da752fc7eeace38a35d1cde54f61553a7d441195eeb4bbba748d","3957943","1498915395","7/1/2017 1:23:15 PM","0x0000000000000000000000000000000000000000","0xceaf8eaba5dea2e4983c5031fec2574506e2b696","1436.04"
"0xffabf5de7cf57b070f24f2fc88d9943f45434b2c940999de9d6bf61ef569a3eb","3957912","1498914982","7/1/2017 1:16:22 PM","0x0000000000000000000000000000000000000000","0xe576a09134172f2c808def790cc52bd9ddc072e9","52.6548"
"0x2f00b257a2769bd96055459e8d38904e6918e4fed8c9f266d40a2f8d056a45d0","3957894","1498914648","7/1/2017 1:10:48 PM","0x0000000000000000000000000000000000000000","0x02bf639ae476d3c30cff399626124887702ed575","478.68"
"0xe2f77067ec17fe02267b98686392a9e0aa0b2baf6f269984111a4505c8a0c3f0","3957866","1498913988","7/1/2017 12:59:48 PM","0x0000000000000000000000000000000000000000","0x94ac599c9a0920f7a356eb68a92b29bd7a68c1dc","239.34"
"0x5985d09f8dd14a5910c9637f343278266a61ddb23b6391d5d4037458beea6dcc","3957857","1498913865","7/1/2017 12:57:45 PM","0x0000000000000000000000000000000000000000","0x6889b27a5cd045e3ca7129b80580ff7c66ae1bbe","478.68"
"0xd7658d2f184e6b14829c7536caae3fa0a102eb79fee60eb998533c5d9986cab9","3957649","1498910514","7/1/2017 12:01:54 PM","0x0000000000000000000000000000000000000000","0x5fa895363ab7556bb48b898a2ddc5d01a851cb34","239.34"
"0x28e8eaa4c60863ea8512d84dfdf2dd96306df8ca38d9a67e706176f580602388","3957644","1498910393","7/1/2017 11:59:53 AM","0x0000000000000000000000000000000000000000","0x318d5ed6c694631d8479d2a17dbbe6711e243d62","1483.908"
"0xd1754073357ad91d2c89612cf613f3078ad0cc11c846c113c4edc2b34163be76","3957635","1498910233","7/1/2017 11:57:13 AM","0x0000000000000000000000000000000000000000","0x4c1dd6a4ca6c5ee2479e62ad3239ec18e9fe7318","478.68"
"0x261182974ea7f6e2a528229d257569f050c986e096b77d4b87dc04bd4be26103","3957616","1498909928","7/1/2017 11:52:08 AM","0x0000000000000000000000000000000000000000","0xd52bad882d3d0f9b2b1b4760527515713df93efb","11.967"
"0x21333db7664dfa21217df1477148b550d548a3091a3d87fbfa04ce045e08dc30","3957525","1498908397","7/1/2017 11:26:37 AM","0x0000000000000000000000000000000000000000","0x18ef2cd30d6f0b43de8c44d401383ae93fab4955","2393.4"
"0xdc424f0d0c3fc50e5f25c7d9ea069e609f39520048e2a106b0f335b4796c80e3","3957516","1498908251","7/1/2017 11:24:11 AM","0x0000000000000000000000000000000000000000","0x40d1cb3e3f5224075970de8b9ed1d252497ee448","76.5888"
"0x9d4a77534258270abffd0eb74ab2b556f125830f33c6f6956c495d32eb8fab74","3957516","1498908251","7/1/2017 11:24:11 AM","0x0000000000000000000000000000000000000000","0xd52bad882d3d0f9b2b1b4760527515713df93efb","0.95736"
"0x4b8286a9b93f604341dba0e250635e9a435843436a0ba1faba6470b6140660c6","3957493","1498907797","7/1/2017 11:16:37 AM","0x0000000000000000000000000000000000000000","0xd52bad882d3d0f9b2b1b4760527515713df93efb","0.95736"
"0xb6d0a176cefe346d94890124ad7c2c217a758f8a905b66eda314c378aff18298","3957220","1498902801","7/1/2017 9:53:21 AM","0x0000000000000000000000000000000000000000","0x3209ff2585be020359b98085088feedbab28da94","119.67"
"0xb68607eef0874ce851728ae09fce8bcab175289c666258a34c65981b371bfd37","3957178","1498902193","7/1/2017 9:43:13 AM","0x0000000000000000000000000000000000000000","0xcb73858181425bebe64a5a191096b14b73bee4b3","3.35076"
"0x73e36fcc4eb5239f19bf973e156b6a9959059df9b6601913dcbc1af7c6170866","3957169","1498902031","7/1/2017 9:40:31 AM","0x0000000000000000000000000000000000000000","0x505bda7f9bc9be66ebeadb0c535d6d97a4ce8cc1","69.4086"
"0x65f109b5057dc604905c45a97a40f2cd55caab21ffe6b559d2456f180f9b89e9","3957165","1498901977","7/1/2017 9:39:37 AM","0x0000000000000000000000000000000000000000","0x72aed3d59cc889b8ab5d943c703f45c4aeaebf86","239.34"
"0xe101dfb4eabcd3bbca4269f80e8580bfd4e0636604a0f0792ae1f513b368fc9f","3956924","1498897305","7/1/2017 8:21:45 AM","0x0000000000000000000000000000000000000000","0xb9a7649096660b9934d9144a4229bde84702b58d","20511.438"
"0x8426e20a3218d72247e7dd4fa80e643b5ba8eadbb6db55a1010baaf7062429ee","3956819","1498896012","7/1/2017 8:00:12 AM","0x0000000000000000000000000000000000000000","0xb9a7649096660b9934d9144a4229bde84702b58d","3829.44"
"0xec92c22998694dd75a592e7d2bd6214f88a000c3ff460f70d1ba83bd49c739a0","3956647","1498893204","7/1/2017 7:13:24 AM","0x0000000000000000000000000000000000000000","0x80e91a90b673928ff76efb92d91eec1c5bdb647f","215.406"
"0xfbf72deb88107ae6f3d536a583ff19cfb387e007f387985085babb7e8b503c25","3956505","1498890747","7/1/2017 6:32:27 AM","0x0000000000000000000000000000000000000000","0x2635370816a1d480b0620e337d834483c333a03a","899.9184"
"0xe41a7bafd18843c5df32eed22f1da5a68827d0ee971456ad545914bae7ab629d","3956451","1498889982","7/1/2017 6:19:42 AM","0x0000000000000000000000000000000000000000","0x8d0e16e77d357728d650481a01680fae49f9ccf3","1436.04"
"0x44ced40ffab550a8521e17d56a71ce4f227bc8cb7c4066f90f0ae82522e1b435","3956382","1498888953","7/1/2017 6:02:33 AM","0x0000000000000000000000000000000000000000","0xabb9a234befe9109af356829d5056a71717f9261","2393.4"
"0x157253817c16c42632168c2a36ab95f52a15245aa8542ab7c096bf426472ada9","3956254","1498886459","7/1/2017 5:20:59 AM","0x0000000000000000000000000000000000000000","0xa71f739596a255994b07a6a2dd8e26a1b71e34cb","877.89912"
"0x2b474cdbb9a4f4693ed0516f6477d33898aa00ff3a3296019dc99da58c57ecaf","3956241","1498886152","7/1/2017 5:15:52 AM","0x0000000000000000000000000000000000000000","0x64e022e5137940e5d99a0cbd9d257ffd3dca8568","32.487149976"
"0x3765b7648cb07cb0c546dc11c5c124c9c4a995060efd80daa222a2b52e4b8746","3956181","1498885104","7/1/2017 4:58:24 AM","0x0000000000000000000000000000000000000000","0x0d0615cdb3c006a689e56d0becde02ecd82e1f5a","244.1268"
"0x9454c468bcab75cf34cabaebe7c267a6d21640bf9452216d3100fc5513738a5f","3956134","1498884331","7/1/2017 4:45:31 AM","0x0000000000000000000000000000000000000000","0x00450dacaf9b1565770e3bea4cd2dad4532de4b3","478.68"
"0x3d4519ebe8abd2a3e47f7cacf4a693edf565831c3652afebfe492f71f5ccc25b","3956112","1498883948","7/1/2017 4:39:08 AM","0x0000000000000000000000000000000000000000","0x3c2f77619da4225a56b02eae4f9a1e2873435c5b","47.868"
"0x4056145e9cf27541439c7f5d2f4189f180e39ae22d876974886020cd3729b3ff","3956029","1498882500","7/1/2017 4:15:00 AM","0x0000000000000000000000000000000000000000","0x3c2f77619da4225a56b02eae4f9a1e2873435c5b","47.868"
"0x76e553a8f46bed7f0eae01e41ed9f6ea755638c041772a84a8ac9eadac101d7c","3956022","1498882280","7/1/2017 4:11:20 AM","0x0000000000000000000000000000000000000000","0x927906cb224a05423097b74e6e6bb769ea88dc40","95.736"
"0xa29d22a9d6303ae15d70e831b03bc7711dc8bd2cb01837b44454d077704cf47a","3955986","1498881672","7/1/2017 4:01:12 AM","0x0000000000000000000000000000000000000000","0xddaa42d8031a3e464cb096d196867730c3f7773a","1053.096"
"0x186d4e682e7793c52a6bc9f8c1ba722d6a0e8d92f1eba05cb9ff61fa1c21a131","3955864","1498879692","7/1/2017 3:28:12 AM","0x0000000000000000000000000000000000000000","0xb9e34ab79c29f182f4ff40399d6e1885abe23067","47.868"
"0xc8c73e4103fcef99996648b1320e7c30f0866dfd23d4c06668d040d8005cdb36","3955815","1498879065","7/1/2017 3:17:45 AM","0x0000000000000000000000000000000000000000","0x21b47ee3693253177fe6c6aeb9bc80886a25236d","65.10048"
"0x6e32e84b551daf911cd9e8fb82ce0753cf22cd372ef2b86d215850ac01ab9b0d","3955621","1498875563","7/1/2017 2:19:23 AM","0x0000000000000000000000000000000000000000","0xa234cd820e0878ec67b5a1c3597f137950b07ae4","478.68"
"0x1b4a51abfc3298f61a66a793e241dad05b9b71ced3baa27285fbadb45f976615","3955597","1498875117","7/1/2017 2:11:57 AM","0x0000000000000000000000000000000000000000","0x693841e9720f1f36c30371ab30a04b7ede872ae9","478.68"
"0x0283919638aeeb05be4ec4b4930b2d6619bcac33e52314d9279bc550c9ceea9c","3955595","1498875077","7/1/2017 2:11:17 AM","0x0000000000000000000000000000000000000000","0x64e022e5137940e5d99a0cbd9d257ffd3dca8568","4.30812"
"0x3fed2623b61f3541def9a88ce658d46825e79ae31da298c275ccfafdd9b0a0b8","3955412","1498872236","7/1/2017 1:23:56 AM","0x0000000000000000000000000000000000000000","0x5216440adde9d25d500f84220efd745695e039fd","653.87688"
"0x01353daab10e6d84cd54a6d20bfd73bd32ca35c27f44aec3b3e9a8801bb3fd3d","3955395","1498872070","7/1/2017 1:21:10 AM","0x0000000000000000000000000000000000000000","0xcd7d731675a061ace21b30f61e4ac8567e8b9dbb","478.68"
"0xe68b515df8179708e37e729986563a9c4c50842c9b6050caba1de4e34b123bb2","3955370","1498871561","7/1/2017 1:12:41 AM","0x0000000000000000000000000000000000000000","0xea8f02ad64867ef2717788d5eab8283bc8d328c7","957.36"
"0xb71a750f6303daa893b0957d77aa14446b6f8880e84050c40b91bfd926d2fb74","3955120","1498866721","6/30/2017 11:52:01 PM","0x0000000000000000000000000000000000000000","0x89d5347daa1317a0e0db6fb02ac9e0c1c1437084","584.46828"
